timestamp,bandwidthInMbps,flow,band
2018-07-25 02:05:00,58305.95111773333,0.0,58305.95111773333
2018-07-25 02:10:00,56175.84798413333,0.0,56175.84798413333
2018-07-25 02:15:00,61788.16030053333,0.0,61788.16030053333
2018-07-25 02:20:00,57788.25366738666,0.0,57788.25366738666
2018-07-25 02:25:00,59003.128491866664,0.0,59003.128491866664
2018-07-25 02:30:00,59395.39822096,0.0,59395.39822096
2018-07-25 02:35:00,60002.05827890667,0.0,60002.05827890667
2018-07-25 02:40:00,61269.26927938667,0.0,61269.26927938667
2018-07-25 02:45:00,61810.77457138667,0.0,61810.77457138667
2018-07-25 02:50:00,62231.86143370667,0.0,62231.86143370667
2018-07-25 02:55:00,63379.08824170667,0.0,63379.08824170667
2018-07-25 03:00:00,64182.696210400005,0.0,64182.696210400005
2018-07-25 03:05:00,64800.255268186665,0.0,64800.255268186665
2018-07-25 03:10:00,65496.83060776,0.0,65496.83060776
2018-07-25 03:15:00,66071.78014352001,0.0,66071.78014352001
2018-07-25 03:20:00,79228.88122400001,7072.171648983116,72156.7095750169
2018-07-25 03:25:00,71558.23508861334,0.0,71558.23508861334
2018-07-25 03:30:00,68427.35430650666,0.0,68427.35430650666
2018-07-25 03:35:00,69573.60858696,0.0,69573.60858696
2018-07-25 03:40:00,70679.37394565332,0.0,70679.37394565332
2018-07-25 03:45:00,78800.56791933332,6643.858344316424,72156.7095750169
2018-07-25 03:50:00,74089.31547154667,1932.6058965297707,72156.7095750169
2018-07-25 03:55:00,76144.43523301334,3987.725657996445,72156.7095750169
2018-07-25 04:00:00,77852.79323776,5696.083662743098,72156.7095750169
2018-07-25 04:05:00,78525.085158,6368.375582983106,72156.7095750169
2018-07-25 04:10:00,80221.06631757334,8064.35674255644,72156.7095750169
2018-07-25 04:15:00,81863.90152621333,9707.191951196437,72156.7095750169
2018-07-25 04:20:00,82118.64516461334,9961.93558959644,72156.7095750169
2018-07-25 04:25:00,83176.3757372,11019.6661621831,72156.7095750169
2018-07-25 04:30:00,84093.12120008,11936.411625063105,72156.7095750169
2018-07-25 04:35:00,84549.07667370667,12392.367098689778,72156.7095750169
2018-07-25 04:40:00,84528.66672861333,12371.957153596435,72156.7095750169
2018-07-25 04:45:00,84216.79420776,12060.084632743106,72156.7095750169
2018-07-25 04:50:00,82942.86222429333,10786.152649276439,72156.7095750169
2018-07-25 04:55:00,82740.57311341334,10583.863538396443,72156.7095750169
2018-07-25 05:00:00,82383.06350586668,10226.353930849786,72156.7095750169
2018-07-25 05:05:00,82046.53472669332,9889.825151676429,72156.7095750169
2018-07-25 05:10:00,81171.03153946667,9014.321964449773,72156.7095750169
2018-07-25 05:15:00,81120.01104232,8963.3014673031,72156.7095750169
2018-07-25 05:20:00,80129.64204312,7972.932468103099,72156.7095750169
2018-07-25 05:25:00,79523.30861570666,7366.599040689762,72156.7095750169
2018-07-25 05:30:00,78205.07130375999,6048.361728743097,72156.7095750169
2018-07-25 05:35:00,77382.75912157333,5226.049546556431,72156.7095750169
2018-07-25 05:40:00,76851.79724989334,4695.087674876442,72156.7095750169
2018-07-25 05:45:00,75909.71904813332,3753.009473116428,72156.7095750169
2018-07-25 05:50:00,75344.19968496,3187.490109943101,72156.7095750169
